Neighborhood,Area (in sq miles),Car-free commute (% of commuters),Disabled population,Foreign-born population,Mean travel time to work (minutes),Median household income (2018$),"Median rent, all (2018$)",num_of_stations,Percent Asian,Percent Hispanic,Percent black,Percent white,Population,"Population density (1,000 persons per square mile)",Poverty rate,Public housing (% of rental units),Rental vacancy rate,Residential units within 12 mile of a subway station,"Serious crime rate (per 1,000 residents)",Severely rent-burdened households,Unemployment rate,Privileged: Higher Percent white,Privileged: Higher Median household income (2018$),Privileged: Lower Percent Asian,Privileged: Lower Percent Hispanic,Privileged: Lower Percent black,Privileged: Lower Foreign-born population,Privileged: Lower Poverty rate,Privileged: Lower Unemployment rate,Privileged: Lower Severely rent-burdened households,"Privileged: Lower Serious crime rate (per 1,000 residents)",Privileged: Lower Disabled population,Division_BMT,Division_IND,Division_IRT,Structure_At Grade,Structure_Elevated,Structure_Open Cut,Structure_Subway,Structure_Viaduct,Borough_Bk,Borough_Bx,Borough_M,Borough_Q,ConnectingLine_N,ConnectingLine_Q,ConnectingLine_R,ConnectingLine_D,ConnectingLine_B,ConnectingLine_F,ConnectingLine_M,ConnectingLine_A,ConnectingLine_C,ConnectingLine_E,ConnectingLine_S,ConnectingLine_J,ConnectingLine_Z,ConnectingLine_1,ConnectingLine_2,ConnectingLine_3,ConnectingLine_L,ConnectingLine_G,ConnectingLine_5,ConnectingLine_4,ConnectingLine_7,ConnectingLine_6,binary_target,day_of_week,day,hour
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.9259259259259258,0.4
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.9259259259259258,0.6000000000000001
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.9259259259259258,0.8
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.9259259259259258,1.0
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,0.0
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,0.2
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,0.4
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,0.6000000000000001
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,0.8
12,0.048737545298779564,0.9226519337016573,0.6197916666666667,0.18471337579617841,0.5118110236220472,0.13251968503937006,0.005847953216374324,0.125,0.14760147601476015,0.6754385964912282,0.2958236658932715,0.14809782608695654,0.11295884278522017,0.4598765432098765,0.6666666666666666,0.6800000000000002,0.2580645161290323,0.9724972497249725,0.6105263157894738,0.2222222222222222,0.36407506702412873,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.16666666666666666,0.962962962962963,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.0,0.6666666666666666,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.4
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.6000000000000001
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.8
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.6666666666666666,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.16666666666666666,0.7037037037037037,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.16666666666666666,0.7037037037037037,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.16666666666666666,0.7037037037037037,0.4
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.16666666666666666,0.7037037037037037,0.6000000000000001
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.16666666666666666,0.7037037037037037,0.8
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.16666666666666666,0.7037037037037037,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.7407407407407407,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.3333333333333333,0.7407407407407407,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.7407407407407407,0.4
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.7407407407407407,0.6000000000000001
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.7407407407407407,0.8
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.7407407407407407,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5,0.7777777777777777,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.5,0.7777777777777777,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5,0.7777777777777777,0.4
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5,0.7777777777777777,0.6000000000000001
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5,0.7777777777777777,0.8
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5,0.7777777777777777,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0.8148148148148148,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.6666666666666666,0.8148148148148148,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0.8148148148148148,0.4
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0.8148148148148148,0.6000000000000001
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0.8148148148148148,0.8
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0.8148148148148148,1.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.8333333333333333,0.8518518518518519,0.0
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.8333333333333333,0.8518518518518519,0.2
13,0.2536969967721747,0.7366482504604049,0.29166666666666663,0.3121019108280255,0.6535433070866143,0.13267716535433072,0.20467836257309946,0.4583333333333333,0.06457564575645756,0.4751461988304094,0.6020881670533643,0.03940217391304349,0.43664423846045264,0.19032921810699588,0.48818897637795267,0.3180952380952381,0.5967741935483871,0.6831683168316832,0.6631578947368422,0.5347222222222224,0.36890080428954425,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.8333333333333333,0.8518518518518519,0.4
